Item,Price,Region,Country,City
Bottled Water (50 oz),17.74 Kč,Eastern Europe & The Balkans,Czechia,Prague
Bottle of Wine (Mid-Range),150.00 Kč,Eastern Europe & The Balkans,Czechia,Prague
Domestic Beer (16.9 oz Bottle),25.26 Kč,Eastern Europe & The Balkans,Czechia,Prague
Imported Beer (12 oz Small Bottle),43.61 Kč,Eastern Europe & The Balkans,Czechia,Prague
"Cigarettes (Pack of 20, Marlboro)",169.00 Kč,Eastern Europe & The Balkans,Czechia,Prague
One-Way Ticket (Local Transport),36.00 Kč,Eastern Europe & The Balkans,Czechia,Prague
Monthly Public Transport Pass (Regular Price),550.00 Kč,Eastern Europe & The Balkans,Czechia,Prague
Taxi Start (Standard Tariff),60.00 Kč,Eastern Europe & The Balkans,Czechia,Prague
Taxi 1 mile (Standard Tariff),56.33 Kč,Eastern Europe & The Balkans,Czechia,Prague
Taxi 1 Hour Waiting (Standard Tariff),360.00 Kč,Eastern Europe & The Balkans,Czechia,Prague
Gasoline (1 Liter),35.73 Kč,Eastern Europe & The Balkans,Czechia,Prague
Volkswagen Golf 1.5 (or Equivalent New Compact Car),"677,900.00 Kč",Eastern Europe & The Balkans,Czechia,Prague
Toyota Corolla Sedan 1.6 (or Equivalent New Mid-Size Car),"690,734.94 Kč",Eastern Europe & The Balkans,Czechia,Prague
"Basic Utilities for 915 Square Feet Apartment (Electricity, Heating, Cooling, Water, Garbage)","7,349.08 Kč",Eastern Europe & The Balkans,Czechia,Prague
"Mobile Phone Plan (Monthly, with Calls and 10GB+ Data)",644.94 Kč,Eastern Europe & The Balkans,Czechia,Prague
"Broadband Internet (Unlimited Data, 60 Mbps or Higher)",519.77 Kč,Eastern Europe & The Balkans,Czechia,Prague
Monthly Fitness Club Membership,"1,464.59 Kč",Eastern Europe & The Balkans,Czechia,Prague
"Tennis Court Rental (1 Hour, Weekend)",359.35 Kč,Eastern Europe & The Balkans,Czechia,Prague
Cinema Ticket (International Release),250.00 Kč,Eastern Europe & The Balkans,Czechia,Prague
"Private Full-Day Preschool or Kindergarten, Monthly Fee per Child","21,865.38 Kč",Eastern Europe & The Balkans,Czechia,Prague
"International Primary School, Annual Tuition per Child","354,830.06 Kč",Eastern Europe & The Balkans,Czechia,Prague
Jeans (Levi's 501 or Similar),"1,805.15 Kč",Eastern Europe & The Balkans,Czechia,Prague
Summer Dress in a Chain Store (e.g. Zara or H&M),"1,057.54 Kč",Eastern Europe & The Balkans,Czechia,Prague
Nike Running Shoes (Mid-Range),"2,404.57 Kč",Eastern Europe & The Balkans,Czechia,Prague
Men's Leather Business Shoes,"2,910.81 Kč",Eastern Europe & The Balkans,Czechia,Prague
1 Bedroom Apartment in City Centre,"25,696.23 Kč",Eastern Europe & The Balkans,Czechia,Prague
1 Bedroom Apartment Outside of City Centre,"21,374.72 Kč",Eastern Europe & The Balkans,Czechia,Prague
3 Bedroom Apartment in City Centre,"51,636.36 Kč",Eastern Europe & The Balkans,Czechia,Prague
3 Bedroom Apartment Outside of City Centre,"34,920.00 Kč",Eastern Europe & The Balkans,Czechia,Prague
Price per Square Feet to Buy Apartment in City Centre,"19,581.06 Kč",Eastern Europe & The Balkans,Czechia,Prague
Price per Square Feet to Buy Apartment Outside of Centre,"14,482.05 Kč",Eastern Europe & The Balkans,Czechia,Prague
Average Monthly Net Salary (After Tax),"48,231.04 Kč",Eastern Europe & The Balkans,Czechia,Prague
"Annual Mortgage Interest Rate (20-Year Fixed, in %)",4.68,Eastern Europe & The Balkans,Czechia,Prague
