Item,Price,Region,Country,City
Volkswagen Golf 1.5 (or Equivalent New Compact Car),"677,900.00 Kč",Eastern Europe & The Balkans,Czechia,Brno
Toyota Corolla Sedan 1.6 (or Equivalent New Mid-Size Car),"636,344.44 Kč",Eastern Europe & The Balkans,Czechia,Brno
"Basic Utilities for 915 Square Feet Apartment (Electricity, Heating, Cooling, Water, Garbage)","6,759.27 Kč",Eastern Europe & The Balkans,Czechia,Brno
"Mobile Phone Plan (Monthly, with Calls and 10GB+ Data)",523.91 Kč,Eastern Europe & The Balkans,Czechia,Brno
"Broadband Internet (Unlimited Data, 60 Mbps or Higher)",447.00 Kč,Eastern Europe & The Balkans,Czechia,Brno
Monthly Fitness Club Membership,"1,167.00 Kč",Eastern Europe & The Balkans,Czechia,Brno
"Tennis Court Rental (1 Hour, Weekend)",285.79 Kč,Eastern Europe & The Balkans,Czechia,Brno
Cinema Ticket (International Release),250.00 Kč,Eastern Europe & The Balkans,Czechia,Brno
"Private Full-Day Preschool or Kindergarten, Monthly Fee per Child","14,704.17 Kč",Eastern Europe & The Balkans,Czechia,Brno
"International Primary School, Annual Tuition per Child","275,429.17 Kč",Eastern Europe & The Balkans,Czechia,Brno
Jeans (Levi's 501 or Similar),"2,204.77 Kč",Eastern Europe & The Balkans,Czechia,Brno
Summer Dress in a Chain Store (e.g. Zara or H&M),866.62 Kč,Eastern Europe & The Balkans,Czechia,Brno
Nike Running Shoes (Mid-Range),"2,295.74 Kč",Eastern Europe & The Balkans,Czechia,Brno
Men's Leather Business Shoes,"2,628.70 Kč",Eastern Europe & The Balkans,Czechia,Brno
1 Bedroom Apartment in City Centre,"21,171.75 Kč",Eastern Europe & The Balkans,Czechia,Brno
1 Bedroom Apartment Outside of City Centre,"17,113.64 Kč",Eastern Europe & The Balkans,Czechia,Brno
3 Bedroom Apartment in City Centre,"32,235.71 Kč",Eastern Europe & The Balkans,Czechia,Brno
3 Bedroom Apartment Outside of City Centre,"25,878.96 Kč",Eastern Europe & The Balkans,Czechia,Brno
Price per Square Feet to Buy Apartment in City Centre,"11,793.43 Kč",Eastern Europe & The Balkans,Czechia,Brno
Price per Square Feet to Buy Apartment Outside of Centre,"9,800.67 Kč",Eastern Europe & The Balkans,Czechia,Brno
Average Monthly Net Salary (After Tax),"41,019.39 Kč",Eastern Europe & The Balkans,Czechia,Brno
"Annual Mortgage Interest Rate (20-Year Fixed, in %)",4.73,Eastern Europe & The Balkans,Czechia,Brno
