Item,Price,Region,Country,City
Domestic Beer (16.9 oz Bottle),93.42 Дин,Eastern Europe & The Balkans,Serbia,Belgrade
Imported Beer (12 oz Small Bottle),165.59 Дин,Eastern Europe & The Balkans,Serbia,Belgrade
"Cigarettes (Pack of 20, Marlboro)",469.89 Дин,Eastern Europe & The Balkans,Serbia,Belgrade
One-Way Ticket (Local Transport),0.00 Дин,Eastern Europe & The Balkans,Serbia,Belgrade
Monthly Public Transport Pass (Regular Price),0.00 Дин,Eastern Europe & The Balkans,Serbia,Belgrade
Taxi Start (Standard Tariff),320.00 Дин,Eastern Europe & The Balkans,Serbia,Belgrade
Taxi 1 mile (Standard Tariff),168.98 Дин,Eastern Europe & The Balkans,Serbia,Belgrade
Taxi 1 Hour Waiting (Standard Tariff),"1,800.00 Дин",Eastern Europe & The Balkans,Serbia,Belgrade
Gasoline (1 Liter),189.04 Дин,Eastern Europe & The Balkans,Serbia,Belgrade
Volkswagen Golf 1.5 (or Equivalent New Compact Car),"3,200,905.91 Дин",Eastern Europe & The Balkans,Serbia,Belgrade
Toyota Corolla Sedan 1.6 (or Equivalent New Mid-Size Car),"2,621,644.50 Дин",Eastern Europe & The Balkans,Serbia,Belgrade
"Basic Utilities for 915 Square Feet Apartment (Electricity, Heating, Cooling, Water, Garbage)","22,493.86 Дин",Eastern Europe & The Balkans,Serbia,Belgrade
"Mobile Phone Plan (Monthly, with Calls and 10GB+ Data)","2,154.10 Дин",Eastern Europe & The Balkans,Serbia,Belgrade
"Broadband Internet (Unlimited Data, 60 Mbps or Higher)","3,579.68 Дин",Eastern Europe & The Balkans,Serbia,Belgrade
Monthly Fitness Club Membership,"4,240.43 Дин",Eastern Europe & The Balkans,Serbia,Belgrade
"Tennis Court Rental (1 Hour, Weekend)","2,626.32 Дин",Eastern Europe & The Balkans,Serbia,Belgrade
Cinema Ticket (International Release),811.07 Дин,Eastern Europe & The Balkans,Serbia,Belgrade
"Private Full-Day Preschool or Kindergarten, Monthly Fee per Child","45,680.86 Дин",Eastern Europe & The Balkans,Serbia,Belgrade
"International Primary School, Annual Tuition per Child","1,033,554.93 Дин",Eastern Europe & The Balkans,Serbia,Belgrade
Jeans (Levi's 501 or Similar),"12,025.11 Дин",Eastern Europe & The Balkans,Serbia,Belgrade
Summer Dress in a Chain Store (e.g. Zara or H&M),"4,522.68 Дин",Eastern Europe & The Balkans,Serbia,Belgrade
Nike Running Shoes (Mid-Range),"11,629.93 Дин",Eastern Europe & The Balkans,Serbia,Belgrade
Men's Leather Business Shoes,"15,075.66 Дин",Eastern Europe & The Balkans,Serbia,Belgrade
1 Bedroom Apartment in City Centre,"92,513.12 Дин",Eastern Europe & The Balkans,Serbia,Belgrade
1 Bedroom Apartment Outside of City Centre,"60,405.78 Дин",Eastern Europe & The Balkans,Serbia,Belgrade
3 Bedroom Apartment in City Centre,"178,252.14 Дин",Eastern Europe & The Balkans,Serbia,Belgrade
3 Bedroom Apartment Outside of City Centre,"121,025.58 Дин",Eastern Europe & The Balkans,Serbia,Belgrade
Price per Square Feet to Buy Apartment in City Centre,"47,057.60 Дин",Eastern Europe & The Balkans,Serbia,Belgrade
Price per Square Feet to Buy Apartment Outside of Centre,"29,034.22 Дин",Eastern Europe & The Balkans,Serbia,Belgrade
Average Monthly Net Salary (After Tax),"120,294.35 Дин",Eastern Europe & The Balkans,Serbia,Belgrade
"Annual Mortgage Interest Rate (20-Year Fixed, in %)",4.90,Eastern Europe & The Balkans,Serbia,Belgrade
