Item,Price,Region,Country,City
Taxi 1 mile (Standard Tariff),2.41 €,Eastern Europe & The Balkans,Slovakia,Bratislava
Taxi 1 Hour Waiting (Standard Tariff),30.00 €,Eastern Europe & The Balkans,Slovakia,Bratislava
Gasoline (1 Liter),1.53 €,Eastern Europe & The Balkans,Slovakia,Bratislava
Volkswagen Golf 1.5 (or Equivalent New Compact Car),"23,290.00 €",Eastern Europe & The Balkans,Slovakia,Bratislava
Toyota Corolla Sedan 1.6 (or Equivalent New Mid-Size Car),"23,886.67 €",Eastern Europe & The Balkans,Slovakia,Bratislava
"Basic Utilities for 915 Square Feet Apartment (Electricity, Heating, Cooling, Water, Garbage)",212.05 €,Eastern Europe & The Balkans,Slovakia,Bratislava
"Mobile Phone Plan (Monthly, with Calls and 10GB+ Data)",20.39 €,Eastern Europe & The Balkans,Slovakia,Bratislava
"Broadband Internet (Unlimited Data, 60 Mbps or Higher)",17.87 €,Eastern Europe & The Balkans,Slovakia,Bratislava
Monthly Fitness Club Membership,47.57 €,Eastern Europe & The Balkans,Slovakia,Bratislava
"Tennis Court Rental (1 Hour, Weekend)",19.12 €,Eastern Europe & The Balkans,Slovakia,Bratislava
Cinema Ticket (International Release),11.00 €,Eastern Europe & The Balkans,Slovakia,Bratislava
"Private Full-Day Preschool or Kindergarten, Monthly Fee per Child",675.94 €,Eastern Europe & The Balkans,Slovakia,Bratislava
"International Primary School, Annual Tuition per Child","14,915.83 €",Eastern Europe & The Balkans,Slovakia,Bratislava
Jeans (Levi's 501 or Similar),80.62 €,Eastern Europe & The Balkans,Slovakia,Bratislava
Summer Dress in a Chain Store (e.g. Zara or H&M),35.66 €,Eastern Europe & The Balkans,Slovakia,Bratislava
Nike Running Shoes (Mid-Range),79.79 €,Eastern Europe & The Balkans,Slovakia,Bratislava
Men's Leather Business Shoes,92.75 €,Eastern Europe & The Balkans,Slovakia,Bratislava
1 Bedroom Apartment in City Centre,888.00 €,Eastern Europe & The Balkans,Slovakia,Bratislava
1 Bedroom Apartment Outside of City Centre,657.92 €,Eastern Europe & The Balkans,Slovakia,Bratislava
3 Bedroom Apartment in City Centre,"1,458.17 €",Eastern Europe & The Balkans,Slovakia,Bratislava
3 Bedroom Apartment Outside of City Centre,"1,055.77 €",Eastern Europe & The Balkans,Slovakia,Bratislava
Price per Square Feet to Buy Apartment in City Centre,472.65 €,Eastern Europe & The Balkans,Slovakia,Bratislava
Price per Square Feet to Buy Apartment Outside of Centre,329.20 €,Eastern Europe & The Balkans,Slovakia,Bratislava
Average Monthly Net Salary (After Tax),"1,489.30 €",Eastern Europe & The Balkans,Slovakia,Bratislava
"Annual Mortgage Interest Rate (20-Year Fixed, in %)",4.01,Eastern Europe & The Balkans,Slovakia,Bratislava
