Item,Price,Region,Country,City
Taxi 1 mile (Standard Tariff),"26,554.18 ₫",Asia-Pacific,Vietnam,Ho Chi Minh City
Taxi 1 Hour Waiting (Standard Tariff),"80,000.00 ₫",Asia-Pacific,Vietnam,Ho Chi Minh City
Gasoline (1 Liter),"22,212.57 ₫",Asia-Pacific,Vietnam,Ho Chi Minh City
Volkswagen Golf 1.5 (or Equivalent New Compact Car),"900,000,000.00 ₫",Asia-Pacific,Vietnam,Ho Chi Minh City
Toyota Corolla Sedan 1.6 (or Equivalent New Mid-Size Car),"850,166,666.67 ₫",Asia-Pacific,Vietnam,Ho Chi Minh City
"Basic Utilities for 915 Square Feet Apartment (Electricity, Heating, Cooling, Water, Garbage)","2,510,769.72 ₫",Asia-Pacific,Vietnam,Ho Chi Minh City
"Mobile Phone Plan (Monthly, with Calls and 10GB+ Data)","153,478.26 ₫",Asia-Pacific,Vietnam,Ho Chi Minh City
"Broadband Internet (Unlimited Data, 60 Mbps or Higher)","250,360.00 ₫",Asia-Pacific,Vietnam,Ho Chi Minh City
Monthly Fitness Club Membership,"532,920.00 ₫",Asia-Pacific,Vietnam,Ho Chi Minh City
"Tennis Court Rental (1 Hour, Weekend)","270,000.00 ₫",Asia-Pacific,Vietnam,Ho Chi Minh City
Cinema Ticket (International Release),"90,000.00 ₫",Asia-Pacific,Vietnam,Ho Chi Minh City
"Private Full-Day Preschool or Kindergarten, Monthly Fee per Child","8,962,121.23 ₫",Asia-Pacific,Vietnam,Ho Chi Minh City
"International Primary School, Annual Tuition per Child","465,737,264.32 ₫",Asia-Pacific,Vietnam,Ho Chi Minh City
Jeans (Levi's 501 or Similar),"1,225,240.16 ₫",Asia-Pacific,Vietnam,Ho Chi Minh City
Summer Dress in a Chain Store (e.g. Zara or H&M),"772,002.28 ₫",Asia-Pacific,Vietnam,Ho Chi Minh City
Nike Running Shoes (Mid-Range),"2,520,230.22 ₫",Asia-Pacific,Vietnam,Ho Chi Minh City
Men's Leather Business Shoes,"2,305,942.96 ₫",Asia-Pacific,Vietnam,Ho Chi Minh City
1 Bedroom Apartment in City Centre,"15,761,762.50 ₫",Asia-Pacific,Vietnam,Ho Chi Minh City
1 Bedroom Apartment Outside of City Centre,"8,362,755.30 ₫",Asia-Pacific,Vietnam,Ho Chi Minh City
3 Bedroom Apartment in City Centre,"30,136,363.64 ₫",Asia-Pacific,Vietnam,Ho Chi Minh City
3 Bedroom Apartment Outside of City Centre,"17,659,090.91 ₫",Asia-Pacific,Vietnam,Ho Chi Minh City
Price per Square Feet to Buy Apartment in City Centre,"10,323,301.75 ₫",Asia-Pacific,Vietnam,Ho Chi Minh City
Price per Square Feet to Buy Apartment Outside of Centre,"4,679,619.90 ₫",Asia-Pacific,Vietnam,Ho Chi Minh City
Average Monthly Net Salary (After Tax),"13,367,564.97 ₫",Asia-Pacific,Vietnam,Ho Chi Minh City
"Annual Mortgage Interest Rate (20-Year Fixed, in %)",8.59,Asia-Pacific,Vietnam,Ho Chi Minh City
