Item,Price,Region,Country,City
Gasoline (1 Liter),1.52 €,Eastern Europe & The Balkans,Slovenia,Ljubljana
Volkswagen Golf 1.5 (or Equivalent New Compact Car),"26,148.00 €",Eastern Europe & The Balkans,Slovenia,Ljubljana
Toyota Corolla Sedan 1.6 (or Equivalent New Mid-Size Car),"21,747.78 €",Eastern Europe & The Balkans,Slovenia,Ljubljana
"Basic Utilities for 915 Square Feet Apartment (Electricity, Heating, Cooling, Water, Garbage)",276.46 €,Eastern Europe & The Balkans,Slovenia,Ljubljana
"Mobile Phone Plan (Monthly, with Calls and 10GB+ Data)",16.57 €,Eastern Europe & The Balkans,Slovenia,Ljubljana
"Broadband Internet (Unlimited Data, 60 Mbps or Higher)",37.51 €,Eastern Europe & The Balkans,Slovenia,Ljubljana
Monthly Fitness Club Membership,45.42 €,Eastern Europe & The Balkans,Slovenia,Ljubljana
"Tennis Court Rental (1 Hour, Weekend)",17.43 €,Eastern Europe & The Balkans,Slovenia,Ljubljana
Cinema Ticket (International Release),8.00 €,Eastern Europe & The Balkans,Slovenia,Ljubljana
"Private Full-Day Preschool or Kindergarten, Monthly Fee per Child",527.31 €,Eastern Europe & The Balkans,Slovenia,Ljubljana
"International Primary School, Annual Tuition per Child","12,237.50 €",Eastern Europe & The Balkans,Slovenia,Ljubljana
Jeans (Levi's 501 or Similar),93.58 €,Eastern Europe & The Balkans,Slovenia,Ljubljana
Summer Dress in a Chain Store (e.g. Zara or H&M),35.77 €,Eastern Europe & The Balkans,Slovenia,Ljubljana
Nike Running Shoes (Mid-Range),93.45 €,Eastern Europe & The Balkans,Slovenia,Ljubljana
Men's Leather Business Shoes,121.31 €,Eastern Europe & The Balkans,Slovenia,Ljubljana
1 Bedroom Apartment in City Centre,910.45 €,Eastern Europe & The Balkans,Slovenia,Ljubljana
1 Bedroom Apartment Outside of City Centre,747.83 €,Eastern Europe & The Balkans,Slovenia,Ljubljana
3 Bedroom Apartment in City Centre,"1,811.36 €",Eastern Europe & The Balkans,Slovenia,Ljubljana
3 Bedroom Apartment Outside of City Centre,"1,292.50 €",Eastern Europe & The Balkans,Slovenia,Ljubljana
Price per Square Feet to Buy Apartment in City Centre,511.23 €,Eastern Europe & The Balkans,Slovenia,Ljubljana
Price per Square Feet to Buy Apartment Outside of Centre,391.48 €,Eastern Europe & The Balkans,Slovenia,Ljubljana
Average Monthly Net Salary (After Tax),"1,641.69 €",Eastern Europe & The Balkans,Slovenia,Ljubljana
"Annual Mortgage Interest Rate (20-Year Fixed, in %)",3.77,Eastern Europe & The Balkans,Slovenia,Ljubljana
