Item,Price,Region,Country,City
"Cigarettes (Pack of 20, Marlboro)",5.35 €,Eastern Europe & The Balkans,Lithuania,Vilnius
One-Way Ticket (Local Transport),1.00 €,Eastern Europe & The Balkans,Lithuania,Vilnius
Monthly Public Transport Pass (Regular Price),38.00 €,Eastern Europe & The Balkans,Lithuania,Vilnius
Taxi Start (Standard Tariff),2.75 €,Eastern Europe & The Balkans,Lithuania,Vilnius
Taxi 1 mile (Standard Tariff),1.77 €,Eastern Europe & The Balkans,Lithuania,Vilnius
Taxi 1 Hour Waiting (Standard Tariff),12.60 €,Eastern Europe & The Balkans,Lithuania,Vilnius
Gasoline (1 Liter),1.46 €,Eastern Europe & The Balkans,Lithuania,Vilnius
Volkswagen Golf 1.5 (or Equivalent New Compact Car),"26,500.00 €",Eastern Europe & The Balkans,Lithuania,Vilnius
Toyota Corolla Sedan 1.6 (or Equivalent New Mid-Size Car),"26,387.50 €",Eastern Europe & The Balkans,Lithuania,Vilnius
"Basic Utilities for 915 Square Feet Apartment (Electricity, Heating, Cooling, Water, Garbage)",229.24 €,Eastern Europe & The Balkans,Lithuania,Vilnius
"Mobile Phone Plan (Monthly, with Calls and 10GB+ Data)",11.76 €,Eastern Europe & The Balkans,Lithuania,Vilnius
"Broadband Internet (Unlimited Data, 60 Mbps or Higher)",16.07 €,Eastern Europe & The Balkans,Lithuania,Vilnius
Monthly Fitness Club Membership,36.79 €,Eastern Europe & The Balkans,Lithuania,Vilnius
"Tennis Court Rental (1 Hour, Weekend)",30.07 €,Eastern Europe & The Balkans,Lithuania,Vilnius
Cinema Ticket (International Release),8.00 €,Eastern Europe & The Balkans,Lithuania,Vilnius
"Private Full-Day Preschool or Kindergarten, Monthly Fee per Child",529.75 €,Eastern Europe & The Balkans,Lithuania,Vilnius
"International Primary School, Annual Tuition per Child","9,257.29 €",Eastern Europe & The Balkans,Lithuania,Vilnius
Jeans (Levi's 501 or Similar),73.57 €,Eastern Europe & The Balkans,Lithuania,Vilnius
Summer Dress in a Chain Store (e.g. Zara or H&M),37.31 €,Eastern Europe & The Balkans,Lithuania,Vilnius
Nike Running Shoes (Mid-Range),89.83 €,Eastern Europe & The Balkans,Lithuania,Vilnius
Men's Leather Business Shoes,121.59 €,Eastern Europe & The Balkans,Lithuania,Vilnius
1 Bedroom Apartment in City Centre,733.38 €,Eastern Europe & The Balkans,Lithuania,Vilnius
1 Bedroom Apartment Outside of City Centre,576.11 €,Eastern Europe & The Balkans,Lithuania,Vilnius
3 Bedroom Apartment in City Centre,"1,261.03 €",Eastern Europe & The Balkans,Lithuania,Vilnius
3 Bedroom Apartment Outside of City Centre,867.99 €,Eastern Europe & The Balkans,Lithuania,Vilnius
Price per Square Feet to Buy Apartment in City Centre,487.14 €,Eastern Europe & The Balkans,Lithuania,Vilnius
Price per Square Feet to Buy Apartment Outside of Centre,271.06 €,Eastern Europe & The Balkans,Lithuania,Vilnius
Average Monthly Net Salary (After Tax),"1,615.42 €",Eastern Europe & The Balkans,Lithuania,Vilnius
"Annual Mortgage Interest Rate (20-Year Fixed, in %)",4.16,Eastern Europe & The Balkans,Lithuania,Vilnius
