Item,Price,Region,Country,City
Volkswagen Golf 1.5 (or Equivalent New Compact Car),"798,000,000.00 ₫",Asia-Pacific,Vietnam,Da Nang
Toyota Corolla Sedan 1.6 (or Equivalent New Mid-Size Car),"725,000,000.00 ₫",Asia-Pacific,Vietnam,Da Nang
"Basic Utilities for 915 Square Feet Apartment (Electricity, Heating, Cooling, Water, Garbage)","1,999,179.40 ₫",Asia-Pacific,Vietnam,Da Nang
"Mobile Phone Plan (Monthly, with Calls and 10GB+ Data)","150,989.03 ₫",Asia-Pacific,Vietnam,Da Nang
"Broadband Internet (Unlimited Data, 60 Mbps or Higher)","194,666.67 ₫",Asia-Pacific,Vietnam,Da Nang
Monthly Fitness Club Membership,"561,111.11 ₫",Asia-Pacific,Vietnam,Da Nang
"Tennis Court Rental (1 Hour, Weekend)","138,000.00 ₫",Asia-Pacific,Vietnam,Da Nang
Cinema Ticket (International Release),"80,000.00 ₫",Asia-Pacific,Vietnam,Da Nang
"Private Full-Day Preschool or Kindergarten, Monthly Fee per Child","4,200,000.00 ₫",Asia-Pacific,Vietnam,Da Nang
"International Primary School, Annual Tuition per Child","389,561,275.39 ₫",Asia-Pacific,Vietnam,Da Nang
Jeans (Levi's 501 or Similar),"925,000.00 ₫",Asia-Pacific,Vietnam,Da Nang
Summer Dress in a Chain Store (e.g. Zara or H&M),"575,000.00 ₫",Asia-Pacific,Vietnam,Da Nang
Nike Running Shoes (Mid-Range),"2,612,500.00 ₫",Asia-Pacific,Vietnam,Da Nang
Men's Leather Business Shoes,"2,000,000.00 ₫",Asia-Pacific,Vietnam,Da Nang
1 Bedroom Apartment in City Centre,"11,913,985.57 ₫",Asia-Pacific,Vietnam,Da Nang
1 Bedroom Apartment Outside of City Centre,"7,580,052.03 ₫",Asia-Pacific,Vietnam,Da Nang
3 Bedroom Apartment in City Centre,"22,285,314.10 ₫",Asia-Pacific,Vietnam,Da Nang
3 Bedroom Apartment Outside of City Centre,"17,539,971.78 ₫",Asia-Pacific,Vietnam,Da Nang
Price per Square Feet to Buy Apartment in City Centre,"9,228,493.84 ₫",Asia-Pacific,Vietnam,Da Nang
Price per Square Feet to Buy Apartment Outside of Centre,"3,068,947.53 ₫",Asia-Pacific,Vietnam,Da Nang
Average Monthly Net Salary (After Tax),"8,703,609.91 ₫",Asia-Pacific,Vietnam,Da Nang
"Annual Mortgage Interest Rate (20-Year Fixed, in %)",10.67,Asia-Pacific,Vietnam,Da Nang
